id;specialisme;wachttijd;naam;straat;postcode;plaats;website;latitude;longitude
112494;Thoraxchirurgie;2;Maastricht UMC+;P. Debyelaan 25;6229 HX;Maastricht;https://www.mumc.nl;50.8342027;5.713296
112494;Urologie;5;Maastricht UMC+;P. Debyelaan 25;6229 HX;Maastricht;https://www.mumc.nl;50.8342027;5.713296
109228;Allergologie;20;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Cardiologie;2;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Dermatologie;5;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Geriatrie;2;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Gynaecologie / Verloskunde;2;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Heelkunde;1;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Interne Geneeskunde;2;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Kaakchirurgie;2;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Kindergeneeskunde;2;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;KNO;1;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Longgeneeskunde;0;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Maag, darm en leverziekten;6;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Neurochirurgie;6;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Neurologie;6;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Oncologie;1;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Oogheelkunde;8;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Orthopedie;4;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Pijnbestrijding / Anesthesiologie;1;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Plastische Chirurgie;6;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Psychiatrie;0;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Radiologie;0;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Radiotherapie;1;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Reumatologie;2;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Revalidatiegeneeskunde;4;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Thoraxchirurgie;3;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
109228;Urologie;2;VUmc, locatie De Boelelaan;De Boelelaan 1117;1081 HV;Amsterdam;https://www.amsterdamumc.nl;52.3363204;4.859111200000001
110329;Cardiologie;10;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Dermatologie;4;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Geriatrie;3;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Gynaecologie / Verloskunde;7;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Heelkunde;2;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Interne Geneeskunde;6;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;KNO;1;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Longgeneeskunde;7;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Maag, darm en leverziekten;8;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Neurochirurgie;3;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Neurologie;8;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Oncologie;0;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Oogheelkunde;16;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Orthopedie;1;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Pijnbestrijding / Anesthesiologie;9;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Plastische Chirurgie;2;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Psychiatrie;0;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Radiologie;0;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Radiotherapie;0;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Reumatologie;7;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Revalidatiegeneeskunde;8;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Thoraxchirurgie;1;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
110329;Urologie;3;HagaZiekenhuis, locatie Leyweg;Leyweg 275;2545 AA;Den Haag;https://www.hagaziekenhuis.nl;52.0571863;4.2647126
205007;Cardiologie;1;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Dermatologie;3;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Geriatrie;3;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Gynaecologie / Verloskunde;3;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Heelkunde;1;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Interne Geneeskunde;4;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Kaakchirurgie;0;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Kindergeneeskunde;4;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;KNO;1;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Longgeneeskunde;4;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Maag, darm en leverziekten;3;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Neurologie;0;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Oncologie;0;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Oogheelkunde;5;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Orthopedie;1;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Pijnbestrijding / Anesthesiologie;0;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Plastische Chirurgie;2;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Radiologie;0;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Reumatologie;4;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205007;Urologie;0;Tergooi, locatie Hilversum;Van Riebeeckweg 212;1213 XZ;Hilversum;http://www.tergooi.nl;52.2170583;5.2022284
205045;Cardiologie;1;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Dermatologie;1;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Geriatrie;2;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Gynaecologie / Verloskunde;3;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Heelkunde;1;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Interne Geneeskunde;1;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Kaakchirurgie;9;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Kindergeneeskunde;1;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;KNO;1;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Longgeneeskunde;3;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Maag, darm en leverziekten;1;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Neurochirurgie;13;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Neurologie;5;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Oncologie;1;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Orthopedie;3;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Pijnbestrijding / Anesthesiologie;2;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Plastische Chirurgie;3;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Radiologie;0;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Reumatologie;5;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Sportgeneeskunde;0;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
205045;Urologie;7;Ziekenhuis Gelderse Vallei;Willy Brandtlaan 10;6716 RP;Ede;https://www.geldersevallei.nl;52.021128;5.645601
111019;Cardiologie;5;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Dermatologie;1;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Geriatrie;4;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Gynaecologie / Verloskunde;2;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Heelkunde;3;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Interne Geneeskunde;3;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Kaakchirurgie;9;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Kindergeneeskunde;3;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;KNO;2;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Longgeneeskunde;3;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Maag, darm en leverziekten;7;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Neurochirurgie;8;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Neurologie;5;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Oncologie;1;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Oogheelkunde;6;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Orthopedie;2;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Plastische Chirurgie;2;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Psychiatrie;5;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Radiologie;0;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Reumatologie;5;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Revalidatiegeneeskunde;6;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111019;Urologie;2;Albert Schweitzer ziekenhuis, locatie Dordwijk;Albert Schweitzerplaats 25;3318 AT;Dordrecht;http://www.asz.nl;51.79176030000001;4.6829779
111221;Allergologie;3;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Cardiologie;1;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Dermatologie;3;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Geriatrie;1;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Gynaecologie / Verloskunde;1;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Heelkunde;1;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Interne Geneeskunde;2;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Kaakchirurgie;5;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Kindergeneeskunde;1;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;KNO;1;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Longgeneeskunde;5;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Maag, darm en leverziekten;5;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Neurochirurgie;1;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Neurologie;2;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Oncologie;0;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Oogheelkunde;5;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Orthopedie;1;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Pijnbestrijding / Anesthesiologie;5;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Plastische Chirurgie;1;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Psychiatrie;0;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Radiologie;0;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Reumatologie;3;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Revalidatiegeneeskunde;6;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Thoraxchirurgie;0;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
111221;Urologie;3;Diakonessenhuis, locatie Utrecht;Bosboomstraat 1;3582 KE;Utrecht;https://www.diakonessenhuis.nl;52.08159939999999;5.138709200000001
110304;Cardiologie;5;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Dermatologie;3;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Geriatrie;0;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Gynaecologie / Verloskunde;6;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Heelkunde;1;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Interne Geneeskunde;5;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Kaakchirurgie;22;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Kindergeneeskunde;6;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;KNO;2;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Longgeneeskunde;0;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Maag, darm en leverziekten;12;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Neurochirurgie;2;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Neurologie;6;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Oncologie;0;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Oogheelkunde;16;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Orthopedie;2;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Pijnbestrijding / Anesthesiologie;0;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Plastische Chirurgie;2;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Psychiatrie;0;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Radiologie;0;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Reumatologie;8;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Revalidatiegeneeskunde;12;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Sportgeneeskunde;0;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110304;Urologie;1;HMC Westeinde;Lijnbaan 32;2512 VA;Den Haag;https://www.haaglandenmc.nl;52.073984;4.298912800000001
110571;Allergologie;6;Erasmus MC;’s-Gravendijkwal 230;3015 CE;Rotterdam;http://www.erasmusmc.nl;51.910144;4.466035499999999
110571;Cardiologie;9;Erasmus MC;’s-Gravendijkwal 230;3015 CE;Rotterdam;http://www.erasmusmc.nl;51.910144;4.466035499999999
110571;Dermatologie;1;Erasmus MC;’s-Gravendijkwal 230;3015 CE;Rotterdam;http://www.erasmusmc.nl;51.910144;4.466035499999999
110571;Geriatrie;1;Erasmus MC;’s-Gravendijkwal 230;3015 CE;Rotterdam;http://www.erasmusmc.nl;51.910144;4.466035499999999
110571;Gynaecologie / Verloskunde;4;Erasmus MC;’s-Gravendijkwal 230;3015 CE;Rotterdam;http://www.erasmusmc.nl;51.910144;4.466035499999999
110571;Heelkunde;1;Erasmus MC;’s-Gravendijkwal 230;3015 CE;Rotterdam;http://www.erasmusmc.nl;51.910144;4.466035499999999
